Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Extreme_Event
2015-02-04,26.596088409423828,29.889999389648438,30.127500534057617,29.577499389648438,29.625,280598800,0.7669381773887096,0
2015-02-05,26.78592300415039,29.985000610351562,30.0575008392334,29.8125,30.0049991607666,168984800,0.7137688512845353,0
2015-02-06,26.56035614013672,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400,-0.8421097304682101,0
2015-02-09,26.736791610717773,29.93000030517578,29.959999084472656,29.607500076293945,29.637500762939453,155559200,0.6642812681055599,0
2015-02-10,27.250438690185547,30.5049991607666,30.537500381469727,30.040000915527344,30.042499542236328,248034000,1.9211245947021949,1
2015-02-11,27.88916015625,31.219999313354492,31.229999542236328,30.625,30.6924991607666,294247200,2.343894251854728,0
2015-02-12,28.24201774597168,31.614999771118164,31.8700008392334,31.392499923706055,31.514999389648438,297898000,1.26521411094771,0
2015-02-13,28.380475997924805,31.770000457763672,31.81999969482422,31.412500381469727,31.81999969482422,217088800,0.4902562316847048,0
2015-02-17,28.547971725463867,31.957500457763672,32.220001220703125,31.729999542236328,31.872499465942383,252609600,0.5901794161285778,0
2015-02-18,28.74673843383789,32.18000030517578,32.19499969482422,31.862499237060547,31.907499313354492,179566800,0.6962550975091908,0
2015-02-19,28.686437606811523,32.11249923706055,32.25749969482422,32.08250045776367,32.119998931884766,149449600,-0.20976580409339807,0
2015-02-20,28.92093276977539,32.375,32.375,32.01250076293945,32.154998779296875,195793600,0.8174426053801254,1
2015-02-23,29.70258140563965,33.25,33.25,32.415000915527344,32.505001068115234,283896400,2.7027089412591243,0
2015-02-24,29.517215728759766,33.04249954223633,33.400001525878906,32.79249954223633,33.23500061035156,276912400,-0.6240726162766719,1
2015-02-25,28.762371063232422,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800,-2.557303075140216,0
2015-02-26,29.12639808654785,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000,1.2656363500600731,0
2015-02-27,28.688669204711914,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200,-1.5028596413990014,0
2015-03-02,28.82937240600586,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800,0.49044868651779705,0
2015-03-03,28.889671325683594,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200,0.20915793388958104,0
2015-03-04,28.706541061401367,32.1349983215332,32.38999938964844,32.08000183105469,32.275001525878906,126665200,-0.633895284642505,0
2015-03-05,28.23084831237793,31.602500915527344,32.1875,31.440000534057617,32.14500045776367,226068400,-1.6570883549012816,0
2015-03-06,28.273283004760742,31.649999618530273,32.342498779296875,31.565000534057617,32.099998474121094,291368400,0.15031320317855368,0
2015-03-09,28.39388084411621,31.78499984741211,32.39250183105469,31.264999389648438,31.989999771118164,354114000,0.42654345919135306,1
2015-03-10,27.806528091430664,31.127500534057617,31.80500030517578,30.950000762939453,31.602500915527344,275426400,-2.068589200293336,0
2015-03-11,27.299577713012695,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000,-1.823134397617221,0
2015-03-12,27.793123245239258,31.112499237060547,31.225000381469727,30.407499313354492,30.577499389648438,193450800,1.8078870575031214,0
2015-03-13,27.601064682006836,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200,-0.6910290777245365,0
2015-03-16,27.904800415039062,31.237499237060547,31.237499237060547,30.717500686645508,30.969999313354492,143497200,1.1004493360367906,0
2015-03-17,28.371551513671875,31.760000228881836,31.829999923706055,31.412500381469727,31.475000381469727,204092400,1.6726552123313532,0
2015-03-18,28.690906524658203,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600,1.125617014044633,0
2015-03-19,28.47428321838379,31.875,32.3125,31.850000381469727,32.1875,183238000,-0.7550242655743111,0
2015-03-20,28.116947174072266,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400,-1.2549430711597975,0
2015-03-23,28.409515380859375,31.802499771118164,31.962499618530273,31.6299991607666,31.780000686645508,150838800,1.0405404433696752,0
2015-03-24,28.293384552001953,31.672500610351562,32.0099983215332,31.639999389648438,31.8075008392334,131369200,-0.4087744099136037,1
2015-03-25,27.55417251586914,30.844999313354492,31.704999923706055,30.844999313354492,31.635000228881836,206620800,-2.6126674056056287,0
2015-03-26,27.746238708496094,31.059999465942383,31.219999313354492,30.649999618530273,30.690000534057617,190291600,0.6970493943025735,0
2015-03-27,27.525135040283203,30.8125,31.174999237060547,30.727500915527344,31.142499923706055,158184800,-0.796877986006761,1
2015-03-30,28.22191619873047,31.592500686645508,31.600000381469727,31.0,31.012500762939453,188398800,2.5314359309319467,0
2015-03-31,27.78866195678711,31.107500076293945,31.622499465942383,31.09000015258789,31.522499084472656,168362400,-1.535169472166631,0
2015-04-01,27.748462677001953,31.0625,31.280000686645508,30.774999618530273,31.204999923706055,162485600,-0.1446607247505005,0
2015-04-02,27.987422943115234,31.329999923706055,31.389999389648438,31.047500610351562,31.25749969482422,128880400,0.8611657838303755,0
2015-04-06,28.440778732299805,31.837499618530273,31.877500534057617,31.082500457763672,31.11750030517578,148776000,1.6198554261534603,0
2015-04-07,28.14151382446289,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200,-1.0522387964610913,0
2015-04-08,28.049957275390625,31.399999618530273,31.600000381469727,31.24250030517578,31.462499618530273,149316800,-0.3253433686736362,0
2015-04-09,28.26434898376465,31.639999389648438,31.645000457763672,31.165000915527344,31.462499618530273,129936000,0.7643209801325268,0
2015-04-10,28.38495635986328,31.774999618530273,31.802499771118164,31.315000534057617,31.487499237060547,160752000,0.426712025696796,0
2015-04-13,28.329113006591797,31.712499618530273,32.14250183105469,31.65250015258789,32.092498779296875,145460400,-0.19673573763335783,0
2015-04-14,28.20628547668457,31.575000762939453,31.822500228881836,31.477500915527344,31.75,102098400,-0.43357351103314734,0
2015-04-15,28.31348419189453,31.69499969482422,31.782499313354492,31.502500534057617,31.602500915527344,115881600,0.38005257834665684,0
2015-04-16,28.177255630493164,31.542499542236328,31.774999618530273,31.52750015258789,31.56999969482422,113476000,-0.48114375637444695,0
2015-04-17,27.860132217407227,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000,-1.125458835468529,1
2015-04-20,28.496612548828125,31.899999618530273,32.029998779296875,31.292499542236328,31.392499923706055,188217200,2.2845560331663517,0
2015-04-21,28.342517852783203,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400,-0.5407474161389758,0
2015-04-22,28.724403381347656,32.154998779296875,32.217498779296875,31.579999923706055,31.747499465942383,150618000,1.3473945065432869,0
2015-04-23,28.958898544311523,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600,0.8163621706974711,0
2015-04-24,29.095130920410156,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600,0.470433555648464,0
2015-04-27,29.62441062927246,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800,1.819134996539984,0
2015-04-28,29.15765953063965,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000,-1.5755624794493217,0
2015-04-29,28.728870391845703,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400,-1.4705883314926615,1
2015-04-30,27.949462890625,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600,-2.712976495734154,1
2015-05-01,28.79810333251953,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400,3.0363389994846335,0
2015-05-04,28.74227523803711,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200,-0.1938603172500608,1
2015-05-05,28.09463119506836,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600,-2.2532803600449403,0
2015-05-06,27.91819190979004,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000,-0.6280178018827076,0
2015-05-07,28.090877532958984,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600,0.6185415722011367,0
2015-05-08,28.62013053894043,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600,1.884074306188821,0
2015-05-11,28.328584671020508,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200,-1.0186741375034836,0
2015-05-12,28.227672576904297,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000,-0.3562200345979205,0
2015-05-13,28.259071350097656,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800,0.11123401374242281,1
2015-05-14,28.918392181396484,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000,2.3331298581280135,0
2015-05-15,28.878032684326172,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000,-0.13956341976811837,0
2015-05-18,29.19647789001465,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600,1.1027247221772063,0
2015-05-19,29.16956901550293,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800,-0.09216479677133238,0
2015-05-20,29.16733169555664,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600,-0.007670048004826402,0
2015-05-21,29.465593338012695,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600,1.0225880295436474,0
2015-05-22,29.723485946655273,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000,0.8752330410732867,1
2015-05-26,29.068645477294922,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400,-2.203107907785762,0
2015-05-27,29.611356735229492,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800,1.8669987851978709,0
2015-05-28,29.55304527282715,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200,-0.19692262979956743,0
2015-05-29,29.216659545898438,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000,-1.1382438724106825,0
2015-06-01,29.27496910095215,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200,0.19957639223644463,0
2015-06-02,29.144899368286133,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400,-0.44430356943326865,0
2015-06-03,29.180782318115234,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000,0.12311914127982604,0
2015-06-04,29.01034927368164,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400,-0.584059202305176,0
2015-06-05,28.851110458374023,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200,-0.5489034751197552,0
2015-06-08,28.660491943359375,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200,-0.6606973249423831,0
2015-06-09,28.57527732849121,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600,-0.297324327288484,0
2015-06-10,28.90268898010254,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200,1.1457864357623526,0
2015-06-11,28.837656021118164,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600,-0.2250066041576515,0
2015-06-12,28.519216537475586,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800,-1.1042488453617105,0
2015-06-15,28.463146209716797,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600,-0.19660542808078718,0
2015-06-16,28.61564064025879,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400,0.535760978137878,0
2015-06-17,28.54836654663086,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400,-0.2350955355976958,0
2015-06-18,28.67844009399414,31.969999313354492,32.07749938964844,31.80500030517578,31.8075008392334,141628800,0.4556251831460134,0
2015-06-19,28.39137840270996,31.649999618530273,31.954999923706055,31.600000381469727,31.927499771118164,218867600,-1.0009668947938866,0
2015-06-22,28.617887496948242,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200,0.7978094301214433,0
2015-06-23,28.487817764282227,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600,-0.4545050108254345,0
2015-06-24,28.730012893676758,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600,0.8501708744367065,0
2015-06-25,28.59322166442871,31.875,32.29999923706055,31.875,32.21500015258789,127752400,-0.47612658495588267,0
2015-06-26,28.425024032592773,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200,-0.5882430242031167,0
2015-06-29,27.927167892456055,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600,-1.7514713076965727,0
2015-06-30,28.128997802734375,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800,0.7227009593509193,0
2015-07-01,28.39137840270996,31.649999618530273,31.735000610351562,31.497499465942383,31.725000381469727,120955200,0.9327762112807392,0
2015-07-02,28.355501174926758,31.610000610351562,31.672500610351562,31.4424991607666,31.607500076293945,108844000,-0.12636662889103922,0
2015-07-06,28.25682258605957,31.5,31.5575008392334,31.212499618530273,31.235000610351562,112241600,-0.34800509523155165,0
2015-07-07,28.18730926513672,31.422500610351562,31.537500381469727,30.9424991607666,31.47249984741211,187787200,-0.24600544067239216,1
2015-07-08,27.48761558532715,30.642499923706055,31.15999984741211,30.635000228881836,31.1200008392334,243046400,-2.4823003615849992,1
2015-07-09,26.926963806152344,30.017499923706055,31.014999389648438,29.80500030517578,30.962499618530273,314380000,-2.0396522842602627,1
2015-07-10,27.64683723449707,30.81999969482422,30.962499618530273,30.302499771118164,30.485000610351562,245418000,2.6734296281122116,0
2015-07-13,28.180583953857422,31.415000915527344,31.440000534057617,31.079999923706055,31.25749969482422,165762000,1.9305887137583966,0
2015-07-14,28.16937255859375,31.40250015258789,31.592500686645508,31.260000228881836,31.510000228881836,127072400,-0.03978411264304871,0
2015-07-15,28.440719604492188,31.704999923706055,31.787500381469727,31.395000457763672,31.43000030517578,134596800,0.9632697545322477,0
2015-07-16,28.819717407226562,32.127498626708984,32.14250183105469,31.837499618530273,31.934999465942383,144889600,1.332588654594069,0
2015-07-17,29.068645477294922,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800,0.8637422308864773,0
2015-07-20,29.61809539794922,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800,1.8901806796724152,0
2015-07-21,29.32206153869629,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600,-0.9995033619664362,1
2015-07-22,28.081905364990234,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400,-4.229430362764308,0
2015-07-23,28.06844711303711,31.290000915527344,31.772499084472656,31.264999389648438,31.549999237060547,203998000,-0.04792499575154707,0
2015-07-24,27.920438766479492,31.125,31.434999465942383,30.975000381469727,31.329999923706055,168649200,-0.5273122020664656,0
2015-07-27,27.532470703125,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000,-1.3895485905482063,0
2015-07-28,27.669267654418945,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,134472400,0.4968567941794566,0
2015-07-29,27.581806182861328,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800,-0.31609608411030665,0
2015-07-30,27.44275665283203,30.592500686645508,30.642499923706055,30.427499771118164,30.579999923706055,134513200,-0.5041349689263619,0
2015-07-31,27.202804565429688,30.325000762939453,30.65999984741211,30.227500915527344,30.649999618530273,171540000,-0.8743731194277848,1
2015-08-03,26.561412811279297,29.610000610351562,30.642499923706055,29.3799991607666,30.375,279904000,-2.3578148076889627,1
2015-08-04,25.709238052368164,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400,-3.2083186424076704,0
2015-08-05,25.879667282104492,28.850000381469727,29.360000610351562,28.024999618530273,28.237499237060547,397250400,0.662910465837907,0
2015-08-06,25.935983657836914,28.782499313354492,29.125,28.530000686645508,28.99250030517578,211612000,0.21760857710626524,0
2015-08-07,26.023845672607422,28.8799991607666,29.0625,28.625,28.645000457763672,154681600,0.33876492185389573,1
2015-08-10,26.96999740600586,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400,3.635710668213621,1
2015-08-11,25.5665340423584,28.372499465942383,29.545000076293945,28.332500457763672,29.452499389648438,388331200,-5.20379495229365,0
2015-08-12,25.960765838623047,28.809999465942383,28.854999542236328,27.407499313354492,28.13249969482422,404870000,1.541983733937058,0
2015-08-13,25.94049072265625,28.787500381469727,29.100000381469727,28.635000228881836,29.010000228881836,194143200,-0.07809906723411641,0
2015-08-14,26.122962951660156,28.989999771118164,29.077499389648438,28.502500534057617,28.579999923706055,171718000,0.7034262803846447,0
2015-08-17,26.393295288085938,29.290000915527344,29.412500381469727,28.875,29.010000228881836,163538800,1.034845614282065,0
2015-08-18,26.244617462158203,29.125,29.360000610351562,29.002500534057617,29.107500076293945,138242800,-0.563316646538059,0
2015-08-19,25.908950805664062,28.752500534057617,29.1299991607666,28.670000076293945,29.024999618530273,193146000,-1.2789923761629796,1
2015-08-20,25.377302169799805,28.162500381469727,28.587499618530273,27.907499313354492,28.520000457763672,274006400,-2.051988287183104,1
2015-08-21,23.825153350830078,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000,-6.1162877306038315,1
2015-08-24,23.230424880981445,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200,-2.496220952247985,0
2015-08-25,23.37009620666504,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400,0.6012430956350734,1
2015-08-26,24.710485458374023,27.422500610351562,27.47249984741211,26.262500762939453,26.772499084472656,387098400,5.735488805248101,1
2015-08-27,25.438125610351562,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400,2.9446615008971833,0
2015-08-28,25.521474838256836,28.322500228881836,28.327499389648438,27.885000228881836,28.042499542236328,212657600,0.32765475405687194,0
2015-08-31,25.40207862854004,28.190000534057617,28.63249969482422,28.0,28.00749969482422,224917200,-0.467826449973896,1
2015-09-01,24.26668930053711,26.93000030517578,27.969999313354492,26.84000015258789,27.537500381469727,307383600,-4.469670945460679,1
2015-09-02,25.307458877563477,28.084999084472656,28.084999084472656,27.282499313354492,27.5575008392334,247555200,4.288881619312335,0
2015-09-03,24.863676071166992,27.592500686645508,28.19499969482422,27.510000228881836,28.122499465942383,212935600,-1.753565257355505,0
2015-09-04,24.615867614746094,27.3174991607666,27.612499237060547,27.127500534057617,27.24250030517578,199985200,-0.9966686169478711,1
2015-09-08,25.300708770751953,28.077499389648438,28.139999389648438,27.579999923706055,27.9375,219374400,2.7821126060801893,0
2015-09-09,24.81411361694336,27.537500381469727,28.5049991607666,27.4424991607666,28.440000534057617,340043200,-1.9232471240928528,1
2015-09-10,25.359275817871094,28.142499923706055,28.31999969482422,27.475000381469727,27.5674991607666,251571200,2.196984382933964,0
2015-09-11,25.728727340698242,28.552499771118164,28.552499771118164,27.940000534057617,27.947500228881836,199662000,1.456869373875369,0
2015-09-14,25.976533889770508,28.827499389648438,29.22249984741211,28.71500015258789,29.145000457763672,233453600,0.9631512114486984,0
2015-09-15,26.195049285888672,29.06999969482422,29.13249969482422,28.604999542236328,28.982500076293945,173364800,0.8412030528992753,0
2015-09-16,26.224334716796875,29.102500915527344,29.135000228881836,28.860000610351562,29.0625,148694000,0.11179757895694031,1
2015-09-17,25.66339874267578,28.479999542236328,29.122499465942383,28.43000030517578,28.915000915527344,256450400,-2.1389902934765836,0
2015-09-18,25.557525634765625,28.362499237060547,28.575000762939453,27.967500686645508,28.052499771118164,297141200,-0.4125451541774905,0
2015-09-21,25.954002380371094,28.802499771118164,28.842500686645508,28.415000915527344,28.417499542236328,200888000,1.5513111530098378,0
2015-09-22,25.54625701904297,28.350000381469727,28.545000076293945,28.1299991607666,28.344999313354492,201384800,-1.5710307618546748,0
2015-09-23,25.75351333618164,28.579999923706055,28.68000030517578,28.325000762939453,28.407499313354492,143026800,0.8112981756355886,0
2015-09-24,25.906702041625977,28.75,28.875,28.092500686645508,28.3125,200878000,0.5948264356969046,0
2015-09-25,25.84136962890625,28.677499771118164,29.172500610351562,28.5049991607666,29.110000610351562,224607600,-0.2521834412375301,0
2015-09-28,25.329992294311523,28.110000610351562,28.642499923706055,28.110000610351562,28.462499618530273,208436000,-1.978909562218789,1
2015-09-29,24.568565368652344,27.264999389648438,28.377500534057617,26.96500015258789,28.207500457763672,293461600,-3.0060290457734395,0
2015-09-30,24.847898483276367,27.575000762939453,27.885000228881836,27.1825008392334,27.542499542236328,265892000,1.1369532996030385,0
2015-10-01,24.685697555541992,27.395000457763672,27.405000686645508,26.827499389648438,27.267499923706055,255716400,-0.6527752350708571,0
2015-10-02,24.865924835205078,27.594999313354492,27.752500534057617,26.887500762939453,27.002500534057617,232079200,0.7300878545464684,0
2015-10-05,24.95603370666504,27.69499969482422,27.842500686645508,27.267499923706055,27.469999313354492,208258800,0.3623789264109112,0
2015-10-06,25.0754337310791,27.827499389648438,27.934999465942383,27.4424991607666,27.657499313354492,192787200,0.47844150964651,0
2015-10-07,24.95603370666504,27.69499969482422,27.9424991607666,27.352500915527344,27.934999465942383,187062400,-0.4761633465429349,0
2015-10-08,24.667686462402344,27.375,27.547500610351562,27.052499771118164,27.547500610351562,247918400,-1.1554209601251086,1
2015-10-09,25.257902145385742,28.030000686645508,28.06999969482422,27.372499465942383,27.5,211064400,2.392667362150025,0
2015-10-12,25.14075469970703,27.899999618530273,28.1875,27.860000610351562,28.1825008392334,121868800,-0.46380512920037864,0
2015-10-13,25.183561325073242,27.947500228881836,28.112499237060547,27.670000076293945,27.704999923706055,132197200,0.17026786139682226,0
2015-10-14,24.827627182006836,27.552499771118164,27.8799991607666,27.389999389648438,27.822500228881836,177849600,-1.4133590498657256,0
2015-10-15,25.19933319091797,27.96500015258789,28.024999618530273,27.622499465942383,27.732500076293945,150694000,1.4971467316881482,0
2015-10-16,25.014602661132812,27.760000228881836,28.0,27.63249969482422,27.94499969482422,156930400,-0.733077055593423,0
2015-10-19,25.170045852661133,27.9325008392334,27.9375,27.52750015258789,27.700000762939453,119036800,0.6214097966458887,0
2015-10-20,25.62961196899414,28.4424991607666,28.542499542236328,27.704999923706055,27.834999084472656,195871200,1.8258453680346287,0
2015-10-21,25.62735366821289,28.440000534057617,28.895000457763672,28.424999237060547,28.5,167180800,-0.008811295247002082,0
2015-10-22,26.01934051513672,28.875,28.875,28.524999618530273,28.582500457763672,166616400,1.5295642772902962,1
2015-10-23,26.825828552246094,29.770000457763672,29.8075008392334,29.082500457763672,29.174999237060547,237467600,3.0995714001290864,1
2015-10-26,25.96977424621582,28.81999969482422,29.532499313354492,28.729999542236328,29.520000457763672,265335200,-3.191157001406386,0
2015-10-27,25.805328369140625,28.637500762939453,29.135000228881836,28.497499465942383,28.850000381469727,279537600,-0.633220279529989,1
2015-10-28,26.868633270263672,29.8174991607666,29.825000762939453,29.014999389648438,29.232500076293945,342205600,4.120485838864973,0
2015-10-29,27.15247344970703,30.13249969482422,30.172500610351562,29.5674991607666,29.674999237060547,204909200,1.0563997676707126,0
2015-10-30,26.920442581176758,29.875,30.30500030517578,29.862499237060547,30.247499465942383,197461200,-0.8545478148060837,0
2015-11-02,27.29890251159668,30.295000076293945,30.34000015258789,29.90250015258789,30.200000762939453,128813200,1.4058458707679078,0
2015-11-03,27.612037658691406,30.642499923706055,30.872499465942383,30.174999237060547,30.197500228881836,182076000,1.147061303881003,0
2015-11-04,27.483631134033203,30.5,30.954999923706055,30.405000686645508,30.782499313354492,179544400,-0.46503820632659565,0
2015-11-05,27.356937408447266,30.229999542236328,30.672500610351562,30.045000076293945,30.462499618530273,158210800,-0.46097884580124093,0
2015-11-06,27.38860511779785,30.264999389648438,30.452499389648438,30.155000686645508,30.27750015258789,132169200,0.11575750924812667,0
2015-11-09,27.27774429321289,30.142499923706055,30.452499389648438,30.012500762939453,30.239999771118164,135485600,-0.40476988188391516,1
2015-11-10,26.418039321899414,29.1924991607666,29.517499923706055,29.014999389648438,29.225000381469727,236511600,-3.151671788078836,0
2015-11-11,26.26871681213379,29.02750015258789,29.354999542236328,28.802499771118164,29.092500686645508,180872000,-0.5652293417620968,0
2015-11-12,26.180484771728516,28.93000030517578,29.204999923706055,28.912500381469727,29.065000534057617,130102400,-0.33588256722353327,1
2015-11-13,25.415794372558594,28.084999084472656,28.892499923706055,28.0674991607666,28.799999237060547,183249600,-2.9208412519377336,0
2015-11-16,25.832069396972656,28.545000076293945,28.559999465942383,27.75,27.844999313354492,152426800,1.6378595857051481,0
2015-11-17,25.72121810913086,28.422500610351562,28.762500762939453,28.329999923706055,28.729999542236328,110467600,-0.4291227548915866,1
2015-11-18,26.535676956176758,29.322500228881836,29.372499465942383,28.875,28.940000534057617,186698800,3.1664862977728525,0
2015-11-19,26.872779846191406,29.69499969482422,29.9375,29.190000534057617,29.40999984741211,173183200,1.2703760698148603,0
2015-11-20,26.990421295166016,29.825000762939453,29.979999542236328,29.712499618530273,29.799999237060547,137148400,0.4377717885828636,0
2015-11-23,26.63974952697754,29.4375,29.9325008392334,29.334999084472656,29.8174991607666,129930000,-1.299245255765169,0
2015-11-24,26.89540672302246,29.719999313354492,29.837499618530273,29.280000686645508,29.332500457763672,171212800,0.959683182403892,0
2015-11-25,26.70310401916504,29.50749969482422,29.8075008392334,29.479999542236328,29.802499771118164,85553200,-0.7150020292974846,0
